-10	35	-50
-15	35	-50
-10	35	-50
-10	40	-50
-5	40	-50
-5	35	-50
-10	35	-50
-5	35	-50
-5	40	-50
0	40	-50
0	35	-50
-5	35	-50
0	35	-50
0	40	-50
5	40	-50
5	35	-50
0	35	-50
5	35	-50
5	40	-50
10	40	-50
10	35	-50
5	35	-50
10	35	-50
10	40	-50
15	40	-50
15	35	-50
10	35	-50
15	35	-50
15	40	-50
20	40	-50
20	35	-50
15	35	-50
20	35	-50
20	40	-50
25	40	-50
25	35	-50
20	35	-50
25	35	-50
25	40	-50
30	40	-50
30	35	-50
25	35	-50
30	35	-50
30	40	-50
35	40	-50
35	35	-50
30	35	-50
35	35	-50
35	40	-50
40	40	-50
40	35	-50
35	35	-50
40	35	-50
40	40	-50
45	40	-50
45	35	-50
40	35	-50
45	35	-50
45	40	-50
50	40	-50
50	35	-50
45	35	-50

-50	40	-50
-50	45	-50
-45	45	-50
-45	40	-50
-50	40	-50
-45	40	-50
-45	45	-50
-40	45	-50
-40	40	-50
-45	40	-50
-40	40	-50
-40	45	-50
-35	45	-50
-35	40	-50
-40	40	-50
-35	40	-50
-35	45	-50
-30	45	-50
-30	40	-50
-35	40	-50
-30	40	-50
-30	45	-50
-25	45	-50
-25	40	-50
-30	40	-50
-25	40	-50
-25	45	-50
-20	45	-50
-20	40	-50
-25	40	-50
-20	40	-50
-20	45	-50
-15	45	-50
-15	40	-50
-20	40	-50
-15	40	-50
-15	45	-50
-10	45	-50
-10	40	-50
-15	40	-50
-10	40	-50
-10	45	-50
-5	45	-50
-5	40	-50
-10	40	-50
-5	40	-50
-5	45	-50
0	45	-50
0	40	-50
-5	40	-50
0	40	-50
0	45	-50
5	45	-50
5	40	-50
0	40	-50
5	40	-50
5	45	-50
10	45	-50
10	40	-50
5	40	-50
10	40	-50
10	45	-50
15	45	-50
15	40	-50
10	40	-50
15	40	-50
15	45	-50
20	45	-50
20	40	-50
15	40	-50
20	40	-50
20	45	-50
25	45	-50
25	40	-50
20	40	-50
25	40	-50
25	45	-50
30	45	-50
30	40	-50
25	40	-50
30	40	-50
30	45	-50
35	45	-50
35	40	-50
30	40	-50
35	40	-50
35	45	-50
40	45	-50
40	40	-50
35	40	-50
40	40	-50
40	45	-50
45	45	-50
45	40	-50
40	40	-50
45	40	-50
45	45	-50
50	45	-50
50	40	-50
45	40	-50

-50	45	-50
-50	50	-50
-45	50	-50
-45	45	-50
-50	45	-50
-45	45	-50
-45	50	-50
-40	50	-50
-40	45	-50
-45	45	-50
-40	45	-50
-40	50	-50
-35	50	-50
-35	45	-50
-40	45	-50
-35	45	-50
-35	50	-50
-30	50	-50
-30	45	-50
-35	45	-50
-30	45	-50
-30	50	-50
-25	50	-50
-25	45	-50
-30	45	-50
-25	45	-50
-25	50	-50
-20	50	-50
-20	45	-50
-25	45	-50
-20	45	-50
-20	50	-50
-15	50	-50
-15	45	-50
-20	45	-50
-15	45	-50
-15	50	-50
-10	50	-50
-10	45	-50
-15	45	-50
-10	45	-50
-10	50	-50
-5	50	-50
-5	45	-50
-10	45	-50
-5	45	-50
-5	50	-50
0	50	-50
0	45	-50
-5	45	-50
0	45	-50
0	50	-50
5	50	-50
5	45	-50
0	45	-50
5	45	-50
5	50	-50
10	50	-50
10	45	-50
5	45	-50
10	45	-50
10	50	-50
15	50	-50
15	45	-50
10	45	-50
15	45	-50
15	50	-50
20	50	-50
20	45	-50
15	45	-50
20	45	-50
20	50	-50
25	50	-50
25	45	-50
20	45	-50
25	45	-50
25	50	-50
30	50	-50
30	45	-50
25	45	-50
30	45	-50
30	50	-50
35	50	-50
35	45	-50
30	45	-50
35	45	-50
35	50	-50
40	50	-50
40	45	-50
35	45	-50
40	45	-50
40	50	-50
45	50	-50
45	45	-50
40	45	-50
45	45	-50
45	50	-50
50	50	-50
50	45	-50
45	45	-50
